,tag,ct,cotag,cotag_u
451,452,34,93,43
452,453,6,13,9
453,454,4,9,8
454,455,24,56,16
455,456,22,51,20
456,457,39,76,27
457,458,8,17,7
458,459,9,22,16
459,460,13,30,25
460,461,23,57,28
461,462,14,28,15
462,463,60,130,32
463,464,12,26,22
464,465,32,74,26
465,466,7,15,9
466,467,13,24,13
467,468,13,25,14
468,469,2,5,4
469,470,14,43,12
470,471,10,14,11
471,472,48,113,54
472,473,13,28,19
473,474,17,34,15
474,475,13,38,19
475,476,9,23,19
476,477,25,62,13
477,478,20,38,18
478,479,7,21,15
479,480,2,5,5
480,481,23,57,17
481,482,12,32,18
482,483,20,39,15
483,484,5,15,8
484,485,15,37,18
485,486,10,25,19
486,487,118,180,43
487,488,11,18,16
488,489,15,43,23
489,490,17,34,25
490,491,66,138,46
491,492,8,21,10
492,493,14,26,8
493,494,12,31,15
494,495,35,62,18
495,496,11,23,13
496,497,10,16,13
497,498,7,16,10
498,499,4,11,9
499,500,3,7,5
500,501,4,8,8
501,502,24,54,17
502,503,9,25,10
503,504,20,48,17
504,505,13,30,14
505,506,3,7,6
506,507,3,7,7
507,508,6,11,10
508,509,3,9,8
509,510,11,25,10
510,511,6,13,10
511,512,2,5,4
512,513,5,10,9
513,514,11,18,10
514,515,22,48,22
515,516,8,18,6
516,517,1,1,1
517,518,5,10,10
518,519,19,37,24
519,520,15,23,10
520,521,9,20,12
521,522,3,10,9
522,523,10,25,16
523,524,19,35,19
524,525,15,33,19
525,526,6,8,7
526,527,5,12,12
527,528,5,9,9
528,529,23,54,25
529,530,11,22,11
530,531,4,7,7
531,532,17,26,6
532,533,6,15,11
533,534,6,16,7
534,535,6,14,12
535,536,2,4,3
536,537,3,6,4
537,538,15,28,19
538,539,26,42,27
539,540,4,9,9
540,541,6,11,5
541,542,18,36,25
542,543,30,64,46
543,544,20,32,21
544,545,20,45,22
545,546,2,5,5
546,547,8,16,8
547,548,6,11,11
548,549,4,7,5
549,550,8,13,9
550,551,2,3,3
551,552,2,3,2
552,553,2,1,1
553,554,1,2,2
554,555,2,6,4
555,556,2,6,4
556,557,1,3,3
557,558,2,6,4
558,559,4,10,8
559,560,1,4,4
560,561,1,4,4
561,562,1,4,4
562,563,2,7,7
563,564,1,4,4
564,565,1,2,2
565,566,3,3,3
566,567,1,3,3
567,568,2,2,2
568,569,1,2,2
